"state","hh_size","variable","source_column","n_2024","n_nonzero","p0_defl","p1_defl","p20_defl","p30_defl","p40_defl","p50_defl","p60_defl","p70_defl","p90_defl","p99_defl","p100_defl","p0_usd","p1_usd","p20_usd","p30_usd","p40_usd","p50_usd","p60_usd","p70_usd","p90_usd","p99_usd","p100_usd"
"New Mexico","6","rawunearn_p","rawunearn",18,9,0,0.8664,1.7258,1.9828,2.1301,2.2984,2.7217,2.8792,4.9927,5.0982,5.11,0,272,541,622,668,721,854,903,1566,1599,1603
"New Mexico","7","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico","7","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico","7","rawearn_p","rawearn",4,3,0,8.4229,8.5598,8.6318,8.7039,8.7759,9.2872,9.7985,10.8212,11.2814,11.3325,0,2642,2685,2708,2730,2753,2913,3074,3395,3539,3555
"New Mexico","7","rawgrinc_p","rawgross",4,4,0,0.9559,5.5512,7.9697,9.919,11.6337,13.3484,14.4944,14.5116,14.5194,14.5202,0,300,1741,2500,3112,3650,4187,4547,4552,4555,4555
"New Mexico","7","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico","7","rawrent_p","rawrent",4,2,0,1.786,2.2257,2.4571,2.6886,2.92,3.1514,3.3828,3.8457,4.054,4.0771,0,560,698,771,843,916,989,1061,1206,1272,1279
"New Mexico","7","rawunearn_p","rawunearn",4,3,0,0.7635,1.7035,2.1983,2.693,3.1878,3.7654,4.343,5.4982,6.0181,6.0759,0,240,534,690,845,1000,1181,1362,1725,1888,1906
"New York","1","rawcsded_p","rawcsded",415,4,0,0.1608,0.1881,0.2024,0.2729,0.3714,0.4699,0.6468,1.3143,1.6147,1.6481,0,50,59,64,86,116,147,203,412,507,517
"New York","1","rawdepded_p","rawdepded",415,1,0,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,0,433,433,433,433,433,433,433,433,433,433
"New York","1","rawearn_p","rawearn",415,55,0,0.1683,1.5531,2.4896,2.9946,3.2164,3.6015,4.1053,5.2413,16.0476,18.4954,0,53,487,781,939,1009,1130,1288,1644,5034,5802
"New York","1","rawgrinc_p","rawgross",415,363,0,0.4117,1.2655,1.9923,2.8524,3.3471,3.6156,4.1358,5.7826,8.5652,18.4954,0,129,397,625,895,1050,1134,1297,1814,2687,5802
"New York","1","rawmedded_p","medical_deductions",415,63,0,0.0708,0.4144,0.4144,0.4405,0.4463,0.4463,0.4463,0.642,2.2947,3.4173,0,22,130,130,138,140,140,140,201,720,1072
"New York","1","rawrent_p","rawrent",415,308,0,0.2103,0.6854,0.8827,1.1941,1.4616,1.7539,2.1951,3.2981,6.1619,9.5633,0,66,215,277,375,458,550,689,1035,1933,3000
"New York","1","rawunearn_p","rawunearn",415,326,0,0.2518,1.1412,1.2703,2.5438,3.2834,3.5384,3.8604,5.6423,7.6578,13.6213,0,79,358,398,798,1030,1110,1211,1770,2402,4273
"New York","2","rawcsded_p","rawcsded",130,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","2","rawdepded_p","rawdepded",130,5,0,0.7286,0.9442,1.0494,1.1463,1.2432,1.303,1.3629,2.2154,2.7089,2.7638,0,229,296,329,360,390,409,428,695,850,867
"New York","2","rawearn_p","rawearn",130,33,0,1.9865,3.328,3.685,4.0963,4.6956,5.1839,5.6487,7.3178,10.7885,10.9691,0,623,1044,1156,1285,1473,1626,1772,2296,3384,3441
"New York","2","rawgrinc_p","rawgross",130,111,0,0.971,2.2314,3.481,4.2971,4.6956,5.0271,5.8304,7.5741,10.9487,11.154,0,305,700,1092,1348,1473,1577,1829,2376,3435,3499
"New York","2","rawmedded_p","medical_deductions",130,13,0,0.2938,0.4463,0.4463,0.4871,0.5738,0.9276,0.9404,1.001,1.001,1.001,0,92,140,140,153,180,291,295,314,314,314
"New York","2","rawrent_p","rawrent",130,112,0,0.2369,1.0201,1.3159,1.8763,2.19,2.3691,2.8604,4.9012,10.1768,12.6682,0,74,320,413,589,687,743,897,1538,3192,3974
"New York","2","rawunearn_p","rawunearn",130,87,0,0.1973,1.8298,2.1128,3.657,4.3927,4.7823,5.043,7.3138,10.8195,11.154,0,62,574,663,1147,1378,1500,1582,2294,3394,3499
"New York","3","rawcsded_p","rawcsded",62,1,0,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0,20,20,20,20,20,20,20,20,20,20
"New York","3","rawdepded_p","rawdepded",62,2,0,0.0129,0.0166,0.0185,0.0204,0.0223,0.0242,0.0261,0.03,0.0317,0.0319,0,4,5,6,6,7,8,8,9,10,10
"New York","3","rawearn_p","rawearn",62,31,0,0.6245,2.3325,2.5183,2.9933,3.752,4.9729,5.7443,7.5614,9.0791,9.1871,0,196,732,790,939,1177,1560,1802,2372,2848,2882
"New York","3","rawgrinc_p","rawgross",62,58,0,0.8515,2.3857,2.5151,3.4823,4.2429,4.8785,5.7989,7.9974,9.2008,9.219,0,267,748,789,1092,1331,1530,1819,2509,2886,2892
"New York","3","rawmedded_p","medical_deductions",62,1,0,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0,140,140,140,140,140,140,140,140,140,140
"New York","3","rawrent_p","rawrent",62,52,0,0.136,1.1674,1.2751,1.4077,1.9525,2.8275,3.5273,5.2062,7.2491,7.6506,0,43,366,400,442,612,887,1106,1633,2274,2400
"New York","3","rawunearn_p","rawunearn",62,41,0,0.2824,1.3452,1.8999,2.1549,2.5151,2.5151,3.2834,6.2066,9.1667,9.219,0,89,422,596,676,789,789,1030,1947,2876,2892
"New York","4","rawcsded_p","rawcsded",35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","4","rawdepded_p","rawdepded",35,2,0,0.0242,0.241,0.3551,0.4692,0.5834,0.6975,0.8116,1.0398,1.1426,1.154,0,8,76,111,147,183,219,255,326,358,362
"New York","4","rawearn_p","rawearn",35,18,0,1.3193,3.8208,4.5375,5.0041,5.9468,7.3931,7.9939,9.329,10.0042,10.1403,0,414,1199,1423,1570,1866,2319,2508,2927,3138,3181
"New York","4","rawgrinc_p","rawgross",35,34,0,2.021,3.0137,3.4144,3.8304,4.6286,5.562,6.445,8.84,9.8762,10.1403,0,634,945,1071,1202,1452,1745,2022,2773,3098,3181
"New York","4","rawmedded_p","medical_deductions",35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","4","rawrent_p","rawrent",35,31,0,0.1036,0.7141,1.4345,1.5939,1.919,2.2314,2.5502,5.738,6.5167,6.5349,0,33,224,450,500,602,700,800,1800,2044,2050
"New York","4","rawunearn_p","rawunearn",35,19,0,1.7851,2.2346,2.9181,3.0628,3.277,3.5282,3.7512,5.7909,7.5297,7.7781,0,560,701,915,961,1028,1107,1177,1817,2362,2440
"New York","5","rawcsded_p","rawcsded",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","5","rawdepded_p","rawdepded",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","5","rawearn_p","rawearn",10,7,0,0.2591,4.7925,6.3647,7.9815,9.6207,9.9267,10.5132,12.0485,12.0553,12.0561,0,81,1503,1997,2504,3018,3114,3298,3780,3782,3782
"New York","5","rawgrinc_p","rawgross",10,10,0,2.2585,5.7176,6.51,6.8524,8.4651,10.57,11.6439,12.1715,13.1062,13.2101,0,708,1794,2042,2150,2656,3316,3653,3818,4111,4144
"New York","5","rawmedded_p","medical_deductions",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","5","rawrent_p","rawrent",10,10,0,0.3323,1.6736,1.8087,2.1492,2.7654,3.1878,3.1878,4.1999,7.2338,7.5709,0,104,525,567,674,867,1000,1000,1317,2269,2375
"New York","5","rawunearn_p","rawunearn",10,8,0,1.867,2.2072,2.4855,2.9474,3.0794,3.3044,4.0921,6.3551,6.9014,6.9621,0,586,692,780,925,966,1037,1284,1994,2165,2184
"New York","6","rawcsded_p","rawcsded",10,1,0,0.6216,0.6216,0.6216,0.6216,0.6216,0.6216,0.6216,0.6216,0.6216,0.6216,0,195,195,195,195,195,195,195,195,195,195
"New York","6","rawdepded_p","rawdepded",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","6","rawearn_p","rawearn",10,9,0,0.3445,2.5904,3.5505,4.4182,6.1141,6.5324,7.5072,11.8916,12.8487,12.9551,0,108,813,1114,1386,1918,2049,2355,3730,4031,4064
"New York","6","rawgrinc_p","rawgross",10,9,0,3.8064,5.8559,7.4676,8.2486,9.0086,9.4396,10.519,11.8916,12.8487,12.9551,0,1194,1837,2343,2588,2826,2961,3300,3730,4031,4064
"New York","6","rawmedded_p","medical_deductions",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","6","rawrent_p","rawrent",10,8,0,0.4271,1.1476,1.92,1.9713,2.0179,2.065,2.1186,4.5403,9.061,9.5633,0,134,360,602,618,633,648,665,1424,2842,3000
"New York","6","rawunearn_p","rawunearn",10,7,0,1.9702,2.3844,2.4227,2.693,3.0794,3.0794,3.1737,4.6478,6.1281,6.2926,0,618,748,760,845,966,966,996,1458,1922,1974
"New York","7","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","7","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","7","rawearn_p","rawearn",4,2,0,7.6209,8.1466,8.4233,8.7,8.9767,9.2534,9.5301,10.0835,10.3325,10.3602,0,2391,2556,2642,2729,2816,2903,2990,3163,3241,3250
"New York","7","rawgrinc_p","rawgross",4,4,0,1.9542,4.5598,5.9311,6.6293,6.9908,7.3522,7.8699,9.5301,10.2772,10.3602,0,613,1430,1861,2080,2193,2306,2469,2990,3224,3250
"New York","7","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","7","rawrent_p","rawrent",4,4,0,0.8208,1.2751,1.5142,2.0402,2.7096,3.379,4,5.0481,5.5198,5.5722,0,258,400,475,640,850,1060,1255,1584,1732,1748
"New York","7","rawunearn_p","rawunearn",4,2,0,1.8627,2.7313,3.1884,3.6455,4.1026,4.5598,5.0169,5.9311,6.3426,6.3883,0,584,857,1000,1144,1287,1430,1574,1861,1990,2004
"New York","8","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","8","rawdepded_p","rawdepded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","8","rawearn_p","rawearn",2,2,0,8.3002,8.5292,8.6497,8.7702,8.8907,9.0112,9.1317,9.3726,9.4811,9.4931,0,2604,2676,2713,2751,2789,2827,2865,2940,2974,2978
"New York","8","rawgrinc_p","rawgross",2,2,0,9.4963,9.5569,9.5888,9.6207,9.6525,9.6844,9.7163,9.78,9.8087,9.8119,0,2979,2998,3008,3018,3028,3038,3048,3068,3077,3078
"New York","8","rawmedded_p","medical_deductions",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","8","rawrent_p","rawrent",2,2,0,0.8483,1.2177,1.4122,1.6066,1.8011,1.9955,2.19,2.5789,2.7539,2.7734,0,266,382,443,504,565,626,687,809,864,870
"New York","8","rawunearn_p","rawunearn",2,1,0,1.5237,1.5237,1.5237,1.5237,1.5237,1.5237,1.5237,1.5237,1.5237,1.5237,0,478,478,478,478,478,478,478,478,478,478
"New York","9","rawcsded_p","rawcsded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","9","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","9","rawearn_p","rawearn",1,1,0,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,0,2898,2898,2898,2898,2898,2898,2898,2898,2898,2898
"New York","9","rawgrinc_p","rawgross",1,1,0,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,9.2381,0,2898,2898,2898,2898,2898,2898,2898,2898,2898,2898
"New York","9","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","9","rawrent_p","rawrent",1,1,0,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
"New York","9","rawunearn_p","rawunearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","10","rawcsded_p","rawcsded",4,1,0,1.1603,1.1603,1.1603,1.1603,1.1603,1.1603,1.1603,1.1603,1.1603,1.1603,0,364,364,364,364,364,364,364,364,364,364
"New York","10","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","10","rawearn_p","rawearn",4,4,0,5.1608,6.3073,6.9107,7.5964,8.3232,9.05,9.606,10.0344,10.2272,10.2486,0,1619,1979,2168,2383,2611,2839,3013,3148,3208,3215
"New York","10","rawgrinc_p","rawgross",4,4,0,5.1608,6.3073,6.9107,8.1894,9.8055,11.4217,13.3025,18.1224,20.2914,20.5324,0,1619,1979,2168,2569,3076,3583,4173,5685,6365,6441
"New York","10","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","10","rawrent_p","rawrent",4,2,0,3.4494,3.7571,3.919,4.081,4.2429,4.4048,4.5668,4.8907,5.0364,5.0526,0,1082,1179,1229,1280,1331,1382,1433,1534,1580,1585
"New York","10","rawunearn_p","rawunearn",4,2,0,3.0378,4.4284,5.1603,5.8923,6.6242,7.3561,8.088,9.5518,10.2105,10.2837,0,953,1389,1619,1848,2078,2308,2537,2996,3203,3226
"North Carolina","1","rawcsded_p","rawcsded",481,5,0,0.243,0.2576,0.2729,0.2958,0.3188,0.3315,0.3443,0.4501,0.5098,0.5164,0,76,81,86,93,100,104,108,141,160,162
"North Carolina","1","rawdepded_p","rawdepded",481,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Carolina","1","rawearn_p","rawearn",481,85,0,0.0032,1.2037,1.5429,2.1135,3.0252,3.6098,4.4361,6.9997,12.6078,21.2783,0,1,378,484,663,949,1132,1392,2196,3955,6675
"North Carolina","1","rawgrinc_p","rawgross",481,389,0,0.3111,2.9774,3.0061,3.2592,3.6372,4.0861,4.4871,6.1919,8.5167,21.2783,0,98,934,943,1022,1141,1282,1408,1942,2672,6675
"North Carolina","1","rawmedded_p","medical_deductions",481,68,0,0.0779,0.4144,0.4186,0.4463,0.4463,0.4463,0.4463,0.512,1.7394,1.7565,0,24,130,131,140,140,140,140,161,546,551
"North Carolina","1","rawrent_p","rawrent",481,306,0,0.0064,0.4814,0.7252,0.9563,1.2671,1.5939,1.9031,2.5757,4.3228,4.7657,0,2,151,228,300,398,500,597,808,1356,1495
"North Carolina","1","rawunearn_p","rawunearn",481,326,0,0.3754,2.9774,3.0061,3.1591,3.583,4.0198,4.3672,5.8033,7.233,15.5818,0,118,934,943,991,1124,1261,1370,1821,2269,4888
"North Carolina","2","rawcsded_p","rawcsded",163,3,0,0.1594,0.1594,0.1594,0.1594,0.1594,0.3328,0.5062,0.853,1.0091,1.0265,0,50,50,50,50,50,104,159,268,317,322
"North Carolina","2","rawdepded_p","rawdepded",163,11,0,0.2945,0.4973,0.5642,0.7587,1.0966,1.3293,1.3707,2.1677,3.0571,3.1559,0,92,156,177,238,344,417,430,680,959,990
"North Carolina","2","rawearn_p","rawearn",163,71,0,0.1839,2.0689,2.6522,3.548,4.7753,5.6041,7.2429,8.4571,10.8782,11.2239,0,58,649,832,1113,1498,1758,2272,2653,3412,3521
"North Carolina","2","rawgrinc_p","rawgross",163,144,0,0.2651,2.204,3.2706,4.4718,5.0223,5.8457,7.0638,8.4533,11.2567,12.394,0,83,691,1026,1403,1576,1834,2216,2652,3531,3888
"North Carolina","2","rawmedded_p","medical_deductions",163,17,0,0.1195,0.3296,0.4036,0.4144,0.4144,0.4144,0.6261,1.001,1.001,1.001,0,37,103,127,130,130,130,196,314,314,314
"North Carolina","2","rawrent_p","rawrent",163,107,0,0.0296,0.709,1.1412,1.4115,1.7055,2.0032,2.4444,3.7775,5.7039,5.8177,0,9,222,358,443,535,628,767,1185,1789,1825
"North Carolina","2","rawunearn_p","rawunearn",163,92,0,0.0873,1.0762,1.9535,3.2388,4.4374,4.9015,5.6315,7.8664,9.9978,10.781,0,27,338,613,1016,1392,1538,1767,2468,3136,3382
"North Carolina","3","rawcsded_p","rawcsded",105,1,0,1.0041,1.0041,1.0041,1.0041,1.0041,1.0041,1.0041,1.0041,1.0041,1.0041,0,315,315,315,315,315,315,315,315,315,315
