"hh_size","rule","source","n_flagged_train","precision_train","n_flagged","workload_pct","errors_caught","clean_flagged","precision_holdout","recall_holdout","dollar_recall","precision_any_holdout"
"4+","HH_size_n <= 5.5 & utilities > 851 & HH_size_n <= 4.5 & expedited_i %in% c(TRUE)","rf",14,0.214,11,0.26,0,11,0,0,0,0.154
"4+","HH_size_n <= 6.5 & elderly_disabled_i %in% c(TRUE) & unc_rawben_rel_max > 1.32487276218375","rf",14,0.214,14,0.33,1,13,0.071,0.004,0.002,0.188
"4+","HH_size_n > 4.5 & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 467.5","rf",14,0.214,6,0.14,1,5,0.167,0.004,0.006,0.286
"4+","cat_elig < 2.5 & shelter_expenses_by_hh_size < 121.9 & total_deductions_by_hh_size >= 12.23 & months_since_cert_n >= 12.5","boosted",28,0.214,21,0.49,4,17,0.19,0.016,0.013,0.19
"4+","cat_elig <= 1.5 & HH_size_n <= 4.5 & total_deductions_by_hh_size <= 196.45 & count_divisible_by_100 > 1.5","rf",14,0.214,6,0.14,1,5,0.167,0.004,0.004,0.375
"4+","elderly_disabled_i %in% c(FALSE) & expedited_i %in% c(TRUE) & unc_rawben_rel_max <= 0.937924151696607 & married > 0.5 & unc_rawben_rel_max <= 0.565083814204533","rf",14,0.214,7,0.16,0,7,0,0,0,0.125
"4+","elderly_disabled_i %in% c(TRUE) & HH_size_n <= 10.5 & total_deductions_by_hh_size > 334.425 & unc_rawben_rel_max <= 0.611471404570099","rf",14,0.214,10,0.24,0,10,0,0,0,0
"4+","expedited_i %in% c(TRUE) & count_divisible_by_100 <= 0.5 & medical_deductions <= 65 & unc_rawben_rel_max <= 0.756524060870662 & HH_size_n <= 6.5 & total_deductions_by_hh_size > 265.655","rf",14,0.214,6,0.14,0,6,0,0,0,0.143
"4+","married > 0.5 & HH_size_n <= 4.5 & utilities > 606.5 & unc_rawben_rel_max > 1.16511806807762","rf",28,0.214,14,0.33,1,13,0.071,0.004,0.002,0.133
"4+","married > 0.5 & rawben_rel_max > 0.338618907973747 & count_divisible_by_100 <= 0.5 & shelter_expenses_by_hh_size <= 227.2 & months_since_cert_n > 13.5","rf",14,0.214,10,0.24,0,10,0,0,0,0
"4+","married >= 0.5 & months_since_cert_n < 7.5 & unc_rawben_rel_max >= 1.202 & HH_size_n >= 5.5","boosted",28,0.214,2,0.05,0,2,0,0,0,0
"4+","months_since_cert_n <= 2.5 & unc_rawben_rel_max <= 0.950226431512893 & rawben_rel_max <= 0.525978054169154 & HH_size_n > 8.5","rf",14,0.214,8,0.19,0,8,0,0,0,0
"4+","months_since_cert_n > 6.5 & elderly_disabled_i %in% c(FALSE) & total_deductions_by_hh_size > 167.95 & expedited_i %in% c(TRUE) & utilities <= 532","rf",14,0.214,4,0.09,0,4,0,0,0,0.2
"4+","months_since_cert_n > 9.5 & utilities > 883.5","rf",42,0.214,43,1.01,8,35,0.186,0.032,0.014,0.327
"4+","percent_abawd <= 0.366666666666667 & medical_deductions <= 136 & total_deductions_by_hh_size <= 10.225 & HH_size_n > 7.5 & cat_elig > 1.5","rf",14,0.214,2,0.05,0,2,0,0,0,0.333
"4+","percent_abawd <= 0.775 & children_i %in% c(TRUE) & HH_size_n <= 4.5 & rawben_rel_max > 0.943593183622478 & expedited_i %in% c(FALSE) & total_deductions_by_hh_size > 461.1083686127","rf",14,0.214,2,0.05,0,2,0,0,0,0.333
"4+","percent_abawd <= 0.775 & children_i %in% c(TRUE) & shelter_expenses_by_hh_size > 166.833333333333 & shelter_expenses_by_hh_size <= 167.525","rf",14,0.214,9,0.21,1,8,0.111,0.004,0.003,0.273
"4+","percent_abawd > 0.0833333333333333 & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 308.208333333333","rf",14,0.214,5,0.12,0,5,0,0,0,0.444
"4+","percent_abawd > 0.183333333333333 & months_since_cert_n > 8.5 & cat_elig > 1.5 & children_i %in% c(TRUE)","rf",14,0.214,2,0.05,1,1,0.5,0.004,0.003,0.5
"4+","rawben_rel_max <= 0.943593183622478 & married <= 0.5 & unc_rawben_rel_max > 0.596969696969697 & total_deductions_by_hh_size <= 128.771428571429 & elderly_disabled_i %in% c(TRUE) & homeless %in% c(FALSE) & HH_size_n > 7.5","rf",14,0.214,8,0.19,0,8,0,0,0,0.333
"4+","shelter_expenses_by_hh_size <= 230.785714285714 & months_since_cert_n > 12.5 & total_deductions_by_hh_size > 13.475 & cat_elig > 1.5","rf",14,0.214,13,0.31,3,10,0.231,0.012,0.012,0.286
"4+","shelter_expenses_by_hh_size > 227.325 & shelter_expenses_by_hh_size <= 231.208333333333 & total_deductions_by_hh_size <= 132.6","rf",28,0.214,16,0.38,1,15,0.062,0.004,0.017,0.286
"4+","shelter_expenses_by_hh_size > 257.625 & shelter_expenses_by_hh_size > 413.875 & children_i %in% c(FALSE)","rf",14,0.214,6,0.14,1,5,0.167,0.004,0.002,0.375
"4+","shelter_expenses_by_hh_size > 259.225 & elderly_disabled_i %in% c(TRUE) & percent_abawd > 0.225","rf",14,0.214,6,0.14,1,5,0.167,0.004,0.003,0.5
"4+","total_deductions_by_hh_size > 168.025 & total_deductions_by_hh_size > 437.75 & utilities > 544","rf",28,0.214,16,0.38,2,14,0.125,0.008,0.008,0.263
"4+","total_deductions_by_hh_size >= 238.4 & months_since_cert_n >= 6.5 & total_deductions_by_hh_size < 257.3","boosted",56,0.214,26,0.61,5,21,0.192,0.02,0.015,0.344
"4+","unc_rawben_rel_max <= 1.39170014637641 & percent_abawd > 0.183333333333333 & shelter_expenses_by_hh_size > 531.45","rf",14,0.214,11,0.26,1,10,0.091,0.004,0.002,0.091
"4+","unc_rawben_rel_max > 0.951370086325568 & cat_elig > 0.5 & months_since_cert_n <= 34 & HH_size_n <= 6.5 & children_i %in% c(FALSE)","rf",14,0.214,8,0.19,1,7,0.125,0.004,0.002,0.222
"4+","elderly_disabled_i %in% c(""FALSE"") & shelter_expenses_by_hh_size >= 305.5 & shelter_expenses_by_hh_size >= 334.2 & utilities >= 974","boosted",61,0.213,69,1.63,10,59,0.145,0.04,0.028,0.224
"4+","married <= 0.5 & shelter_expenses_by_hh_size <= 283.3 & HH_size_n > 7.5 & rawben_rel_max <= 0.798869680851064","rf",52,0.212,30,0.71,2,28,0.067,0.008,0.007,0.176
"4+","married > 0.5 & shelter_expenses_by_hh_size > 455 & total_deductions_by_hh_size <= 252.964285714286 & expedited_i %in% c(FALSE)","rf",80,0.212,48,1.13,5,43,0.104,0.02,0.025,0.104
"4+","married >= 0.5 & total_deductions_by_hh_size >= 167.6 & utilities >= 598.5 & total_deductions_by_hh_size >= 298","boosted",52,0.212,36,0.85,3,33,0.083,0.012,0.012,0.175
"4+","months_since_cert_n > 6.5 & medical_deductions <= 4 & married <= 0.5 & utilities > 889","rf",52,0.212,61,1.44,10,51,0.164,0.04,0.039,0.282
"4+","shelter_expenses_by_hh_size > 419.75 & months_since_cert_n <= 8.5 & percent_abawd > 0.225","rf",33,0.212,21,0.49,1,20,0.048,0.004,0.005,0.2
"4+","shelter_expenses_by_hh_size >= 301.6 & total_deductions_by_hh_size < 361.7 & rawben_rel_max >= 0.8664 & rawben_rel_max < 0.9521","boosted",137,0.212,79,1.86,9,70,0.114,0.036,0.045,0.247
"4+","total_deductions_by_hh_size > 26.125 & HH_size_n > 4.5 & total_deductions_by_hh_size <= 29.86","rf",33,0.212,15,0.35,1,14,0.067,0.004,0.012,0.176
"4+","total_deductions_by_hh_size >= 26.57 & utilities < 294.5 & utilities >= 285.5","boosted",66,0.212,2,0.05,0,2,0,0,0,0
"4+","HH_size_n >= 5.5 & utilities < 319 & total_deductions_by_hh_size >= 18.45 & total_deductions_by_hh_size < 63.97","boosted",57,0.211,33,0.78,5,28,0.152,0.02,0.028,0.263
"4+","children_i %in% c(FALSE) & utilities <= 848 & expedited_i %in% c(FALSE) & unc_rawben_rel_max > 0.550050319529009 & cat_elig <= 1.5","rf",19,0.211,10,0.24,0,10,0,0,0,0.231
"4+","children_i %in% c(TRUE) & cat_elig <= 2.5 & rawben_rel_max > 0.951250348551294 & count_divisible_by_100 > 1.5","rf",19,0.211,5,0.12,0,5,0,0,0,0.167
"4+","children_i %in% c(TRUE) & total_deductions_by_hh_size <= 136.676666666667 & months_since_cert_n > 23.5","rf",19,0.211,2,0.05,0,2,0,0,0,0
"4+","count_divisible_by_100 <= 0.5 & utilities > 30.5 & utilities <= 35.5","rf",19,0.211,10,0.24,1,9,0.1,0.004,0.002,0.357
"4+","count_divisible_by_100 >= 1.5 & rawben_rel_max >= 0.9615","boosted",19,0.211,5,0.12,0,5,0,0,0,0.167
"4+","elderly_disabled_i %in% c(FALSE) & percent_abawd <= 0.261363636363636 & rawben_rel_max > 0.951895797305697 & count_divisible_by_100 > 1.5","rf",19,0.211,4,0.09,0,4,0,0,0,0.2
"4+","expedited_i %in% c(TRUE) & medical_deductions <= 65 & rawben_rel_max <= 0.822571691862123 & shelter_expenses_by_hh_size > 45.8 & shelter_expenses_by_hh_size <= 126.547619047619","rf",19,0.211,15,0.35,2,13,0.133,0.008,0.012,0.133
"4+","medical_deductions <= 137.5 & utilities > 323.5 & expedited_i %in% c(FALSE) & total_deductions_by_hh_size > 330.5 & total_deductions_by_hh_size <= 335.75","rf",19,0.211,7,0.16,0,7,0,0,0,0
"4+","months_since_cert_n <= 5.5 & unc_rawben_rel_max <= 0.939606055188033 & unc_rawben_rel_max > 0.935680336455027","rf",19,0.211,11,0.26,0,11,0,0,0,0.083
"4+","percent_abawd <= 0.775 & total_deductions_by_hh_size <= 159.453571428571 & unc_rawben_rel_max > 0.898019545324935 & count_divisible_by_100 > 1.5","rf",19,0.211,3,0.07,0,3,0,0,0,0.25
"4+","rawben_rel_max <= 0.951696457082749 & utilities > 851 & months_since_cert_n > 9.5 & total_deductions_by_hh_size > 222.233333333333","rf",19,0.211,15,0.35,4,11,0.267,0.016,0.007,0.353
"4+","rawben_rel_max > 0.338419586911116 & utilities > 600.5 & unc_rawben_rel_max <= 0.364546344105212","rf",38,0.211,21,0.49,1,20,0.048,0.004,0.001,0.048
"4+","rawben_rel_max > 0.971601382488479 & shelter_expenses_by_hh_size > 469.375 & utilities > 697","rf",38,0.211,20,0.47,2,18,0.1,0.008,0.008,0.217
"4+","rawben_rel_max > 0.971896793371989 & count_divisible_by_100 > 1.5","rf",19,0.211,5,0.12,0,5,0,0,0,0.167
"4+","rawben_rel_max > 0.991428175827654 & total_deductions_by_hh_size > 460.2","rf",19,0.211,5,0.12,1,4,0.2,0.004,0.002,0.429
"4+","rawben_rel_max > 0.992107490478206 & elderly_disabled_i %in% c(TRUE) & total_deductions_by_hh_size > 420.75","rf",19,0.211,7,0.16,2,5,0.286,0.008,0.008,0.375
"4+","rawben_rel_max > 0.992291880781089 & total_deductions_by_hh_size > 437.75 & shelter_expenses_by_hh_size > 335.071428571429","rf",19,0.211,8,0.19,2,6,0.25,0.008,0.008,0.4
"4+","shelter_expenses_by_hh_size >= 279.6 & shelter_expenses_by_hh_size < 285.4 & total_deductions_by_hh_size < 165.3","boosted",38,0.211,21,0.49,1,20,0.048,0.004,0.003,0.2
"4+","shelter_expenses_by_hh_size >= 385.1 & shelter_expenses_by_hh_size < 390.1","boosted",38,0.211,23,0.54,2,21,0.087,0.008,0.008,0.222
"4+","unc_rawben_rel_max <= 0.913544489084057 & rawben_rel_max > 0.910552384443513","rf",19,0.211,12,0.28,1,11,0.083,0.004,0.011,0.154
"4+","unc_rawben_rel_max > 0.293379973923121 & shelter_expenses_by_hh_size > 269.1 & children_i %in% c(FALSE)","rf",19,0.211,10,0.24,1,9,0.1,0.004,0.002,0.25
"4+","unc_rawben_rel_max >= 1.184 & shelter_expenses_by_hh_size >= 480.4","boosted",57,0.211,26,0.61,4,22,0.154,0.016,0.011,0.29
"4+","utilities > 30.5 & unc_rawben_rel_max <= 1.42251600694714 & elderly_disabled_i %in% c(FALSE) & utilities <= 36","rf",19,0.211,11,0.26,1,10,0.091,0.004,0.002,0.333
"4+","utilities > 598 & married <= 0.5 & total_deductions_by_hh_size > 160.22 & months_since_cert_n > 10.5","rf",38,0.211,20,0.47,5,15,0.25,0.02,0.008,0.4
"4+","HH_size_n >= 5.5 & total_deductions_by_hh_size >= 139.3 & shelter_expenses_by_hh_size < 191.1","boosted",43,0.209,26,0.61,1,25,0.038,0.004,0.01,0.194
"4+","percent_abawd <= 0.55 & rawben_rel_max <= 0.974824343248986 & months_since_cert_n > 5.5 & married > 0.5 & utilities > 902","rf",43,0.209,32,0.75,6,26,0.188,0.024,0.025,0.381
"4+","total_deductions_by_hh_size >= 158.4 & months_since_cert_n >= 6.5 & utilities >= 792.5","boosted",129,0.209,100,2.36,16,84,0.16,0.063,0.051,0.276
"4+","married <= 0.5 & expedited_i %in% c(TRUE) & total_deductions_by_hh_size > 235.075","rf",24,0.208,11,0.26,1,10,0.091,0.004,0.007,0.286
"4+","medical_deductions <= 136 & months_since_cert_n <= 33 & utilities > 974 & months_since_cert_n > 6.5","rf",53,0.208,58,1.37,15,43,0.259,0.06,0.044,0.403
"4+","months_since_cert_n <= 33.5 & elderly_disabled_i %in% c(FALSE) & utilities > 598 & total_deductions_by_hh_size <= 161.07 & shelter_expenses_by_hh_size <= 101.083333333333","rf",24,0.208,4,0.09,0,4,0,0,0,0.2
"4+","months_since_cert_n > 23.5 & shelter_expenses_by_hh_size <= 257.875","rf",24,0.208,3,0.07,1,2,0.333,0.004,0.001,0.333
"4+","shelter_expenses_by_hh_size > 57.1 & shelter_expenses_by_hh_size <= 59.5857142857143","rf",24,0.208,19,0.45,0,19,0,0,0,0.095
"4+","shelter_expenses_by_hh_size >= 501.1 & utilities < 408.5","boosted",24,0.208,39,0.92,1,38,0.026,0.004,0.002,0.095
"4+","unc_rawben_rel_max > 0.941761800027929 & HH_size_n <= 8.5 & total_deductions_by_hh_size > 273.875 & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 458.375","rf",24,0.208,13,0.31,2,11,0.154,0.008,0.008,0.214
"4+","utilities <= 275.5 & HH_size_n > 7.5 & expedited_i %in% c(FALSE)","rf",24,0.208,17,0.4,4,13,0.235,0.016,0.017,0.316
"4+","HH_size_n >= 6.5 & unc_rawben_rel_max < 1.127 & expedited_i %in% c(""TRUE"")","boosted",29,0.207,16,0.38,1,15,0.062,0.004,0.006,0.25
"4+","elderly_disabled_i %in% c(TRUE) & total_deductions_by_hh_size > 334.425 & shelter_expenses_by_hh_size > 428.071428571429 & rawben_rel_max > 0.95169578622816","rf",29,0.207,13,0.31,2,11,0.154,0.008,0.008,0.214
"4+","married > 0.5 & cat_elig <= 1.5 & expedited_i %in% c(TRUE) & percent_abawd <= 0.0833333333333333 & unc_rawben_rel_max <= 0.825391644908616","rf",29,0.207,17,0.4,1,16,0.059,0.004,0.006,0.238
"4+","rawben_rel_max > 0.300850963552576 & children_i %in% c(TRUE) & shelter_expenses_by_hh_size > 84.675 & shelter_expenses_by_hh_size <= 85.7285714285714","rf",29,0.207,13,0.31,1,12,0.077,0.004,0.01,0.077
"4+","married <= 0.5 & HH_size_n > 5.5 & percent_abawd > 0.0555555555555556","rf",34,0.206,20,0.47,1,19,0.05,0.004,0.002,0.269
"4+","medical_deductions <= 0.5 & utilities > 974 & unc_rawben_rel_max <= 0.958357988933529 & months_since_cert_n > 4.5","rf",63,0.206,62,1.46,15,47,0.242,0.06,0.046,0.412
"4+","shelter_expenses_by_hh_size < 315.6 & months_since_cert_n >= 6.5 & expedited_i %in% c(""TRUE"") & rawben_rel_max < 0.9165","boosted",34,0.206,20,0.47,1,19,0.05,0.004,0.007,0.24
"4+","total_deductions_by_hh_size >= 29.18 & rawben_rel_max >= 0.898 & total_deductions_by_hh_size < 91.12 & unc_rawben_rel_max >= 1.18","boosted",34,0.206,3,0.07,1,2,0.333,0.004,0.009,0.333
"4+","utilities > 974 & elderly_disabled_i %in% c(FALSE) & percent_abawd <= 0.125 & shelter_expenses_by_hh_size > 322.05","rf",63,0.206,66,1.56,10,56,0.152,0.04,0.031,0.233
"4+","shelter_expenses_by_hh_size >= 360.2 & rawben_rel_max >= 0.7048 & rawben_rel_max < 0.9456 & months_since_cert_n >= 6.5","boosted",78,0.205,47,1.11,9,38,0.191,0.036,0.029,0.309
"4+","shelter_expenses_by_hh_size >= 453.4 & unc_rawben_rel_max < 1.224 & months_since_cert_n >= 9.5","boosted",44,0.205,26,0.61,4,22,0.154,0.016,0.009,0.214
"4+","total_deductions_by_hh_size < 136.7 & months_since_cert_n >= 10.5 & married >= 0.5 & utilities < 455.5","boosted",44,0.205,29,0.68,5,24,0.172,0.02,0.017,0.226
"4+","unc_rawben_rel_max >= 1.181 & total_deductions_by_hh_size < 93.75","boosted",39,0.205,3,0.07,0,3,0,0,0,0
"4+","elderly_disabled_i %in% c(""FALSE"") & HH_size_n < 6.5 & unc_rawben_rel_max >= 1.207 & shelter_expenses_by_hh_size >= 460.2","boosted",49,0.204,25,0.59,2,23,0.08,0.008,0.003,0.258
"4+","homeless %in% c(FALSE) & months_since_cert_n > 6.5 & cat_elig <= 2.5 & utilities > 889","rf",98,0.204,92,2.17,16,76,0.174,0.063,0.057,0.327
"4+","rawben_rel_max < 0.9748 & months_since_cert_n >= 6.5 & elderly_disabled_i %in% c(""FALSE"") & utilities >= 807.5","boosted",113,0.204,74,1.74,15,59,0.203,0.06,0.043,0.322
"4+","rawben_rel_max <= 0.944321752594195 & total_deductions_by_hh_size > 136.358333333333 & unc_rawben_rel_max > 0.910372090920394","rf",98,0.204,55,1.3,6,49,0.109,0.024,0.036,0.246
"4+","total_deductions_by_hh_size >= 247.3 & rawben_rel_max >= 0.3278 & rawben_rel_max < 0.3815","boosted",49,0.204,14,0.33,0,14,0,0,0,0.125
"4+","shelter_expenses_by_hh_size >= 263.3 & months_since_cert_n >= 9.5 & months_since_cert_n < 11.5 & shelter_expenses_by_hh_size >= 382.8","boosted",64,0.203,46,1.08,3,43,0.065,0.012,0.004,0.173
"4+","shelter_expenses_by_hh_size >= 286.1 & shelter_expenses_by_hh_size >= 289 & rawben_rel_max >= 0.8856 & unc_rawben_rel_max < 0.9513","boosted",123,0.203,63,1.48,9,54,0.143,0.036,0.046,0.229
"4+","utilities > 851 & elderly_disabled_i %in% c(FALSE) & months_since_cert_n > 8.5","rf",64,0.203,44,1.04,9,35,0.205,0.036,0.026,0.314
"4+","HH_size_n <= 13 & expedited_i %in% c(FALSE) & percent_abawd > 0.675 & cat_elig <= 1.5","rf",10,0.2,12,0.28,2,10,0.167,0.008,0.009,0.286
"4+","HH_size_n <= 4.5 & months_since_cert_n > 5.5 & expedited_i %in% c(FALSE) & children_i %in% c(FALSE) & cat_elig <= 1.5","rf",10,0.2,6,0.14,1,5,0.167,0.004,0.002,0.375
"4+","HH_size_n > 7.5 & utilities <= 279","rf",30,0.2,20,0.47,4,16,0.2,0.016,0.017,0.304
"4+","cat_elig <= 1.5 & cat_elig > 0.5 & months_since_cert_n <= 2.5 & elderly_disabled_i %in% c(FALSE) & percent_abawd > 0.45","rf",10,0.2,13,0.31,1,12,0.077,0.004,0.004,0.2
"4+","cat_elig <= 1.5 & expedited_i %in% c(TRUE) & shelter_expenses_by_hh_size <= 85.175 & HH_size_n <= 4.5 & months_since_cert_n > 6.5","rf",15,0.2,17,0.4,1,16,0.059,0.004,0.001,0.111
"4+","cat_elig <= 1.5 & homeless %in% c(FALSE) & months_since_cert_n > 6.5 & shelter_expenses_by_hh_size > 623.625","rf",10,0.2,13,0.31,1,12,0.077,0.004,0.002,0.077
"4+","cat_elig > 0.5 & HH_size_n > 4.5 & percent_abawd > 0.4","rf",10,0.2,11,0.26,2,9,0.182,0.008,0.014,0.308
"4+","children_i %in% c(FALSE) & HH_size_n <= 4.5 & cat_elig <= 1.5 & rawben_rel_max > 0.956287425149701","rf",10,0.2,7,0.16,1,6,0.143,0.004,0.002,0.25
"4+","children_i %in% c(TRUE) & elderly_disabled_i %in% c(TRUE) & cat_elig > 1.5 & shelter_expenses_by_hh_size > 428.1","rf",45,0.2,1,0.02,0,1,0,0,0,0
"4+","children_i %in% c(TRUE) & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 514.225 & shelter_expenses_by_hh_size <= 575.625","rf",20,0.2,10,0.24,0,10,0,0,0,0.167
"4+","children_i %in% c(TRUE) & homeless %in% c(TRUE) & elderly_disabled_i %in% c(FALSE) & utilities > 489","rf",10,0.2,6,0.14,0,6,0,0,0,0.333
"4+","children_i %in% c(TRUE) & unc_rawben_rel_max <= 0.800308324768756 & married > 0.5 & rawben_rel_max > 0.786002304147465","rf",45,0.2,21,0.49,2,19,0.095,0.008,0.004,0.24
"4+","children_i %in% c(TRUE) & unc_rawben_rel_max <= 1.39170014637641 & expedited_i %in% c(TRUE) & total_deductions_by_hh_size <= 167.95 & utilities <= 600.5 & months_since_cert_n > 12.5","rf",10,0.2,7,0.16,1,6,0.143,0.004,0.007,0.25
"4+","children_i %in% c(TRUE) & utilities <= 889 & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 447.671428571429 & HH_size_n > 4.5","rf",15,0.2,2,0.05,0,2,0,0,0,0
"4+","count_divisible_by_100 <= 0.5 & homeless %in% c(TRUE) & total_deductions_by_hh_size > 90.825 & married <= 0.5","rf",10,0.2,6,0.14,0,6,0,0,0,0.143
"4+","count_divisible_by_100 <= 0.5 & married > 0.5 & elderly_disabled_i %in% c(FALSE) & unc_rawben_rel_max > 0.61591513022587 & utilities > 1001.5","rf",20,0.2,29,0.68,4,25,0.138,0.016,0.013,0.194
"4+","count_divisible_by_100 <= 0.5 & rawben_rel_max > 0.943717759286621 & children_i %in% c(FALSE) & medical_deductions <= 615.5","rf",15,0.2,7,0.16,0,7,0,0,0,0.125
"4+","count_divisible_by_100 > 0.5 & cat_elig > 1.5 & cat_elig <= 2.5 & shelter_expenses_by_hh_size > 413.5 & married <= 0.5","rf",15,0.2,1,0.02,0,1,0,0,0,0
"4+","count_divisible_by_100 > 0.5 & unc_rawben_rel_max > 1.21071277431836 & cat_elig <= 1.5","rf",15,0.2,13,0.31,3,10,0.231,0.012,0.012,0.286
"4+","count_divisible_by_100 > 1.5 & shelter_expenses_by_hh_size <= 129.35 & married > 0.5","rf",10,0.2,2,0.05,0,2,0,0,0,0
"4+","elderly_disabled_i %in% c(FALSE) & children_i %in% c(FALSE) & unc_rawben_rel_max > 0.929728848754105","rf",10,0.2,5,0.12,0,5,0,0,0,0
"4+","elderly_disabled_i %in% c(FALSE) & expedited_i %in% c(FALSE) & count_divisible_by_100 > 0.5 & count_divisible_by_100 <= 1.5 & unc_rawben_rel_max > 1.21151005856888","rf",15,0.2,9,0.21,2,7,0.222,0.008,0.01,0.3
"4+","elderly_disabled_i %in% c(FALSE) & homeless %in% c(FALSE) & children_i %in% c(FALSE) & utilities > 515.5","rf",10,0.2,6,0.14,0,6,0,0,0,0.333
"4+","elderly_disabled_i %in% c(FALSE) & utilities <= 420.5 & total_deductions_by_hh_size <= 264.775 & shelter_expenses_by_hh_size > 555.125","rf",10,0.2,12,0.28,1,11,0.083,0.004,0.002,0.083
"4+","expedited_i %in% c(FALSE) & children_i %in% c(TRUE) & cat_elig <= 1.5 & married > 0.5 & utilities > 952","rf",10,0.2,82,1.93,8,74,0.098,0.032,0.028,0.213
"4+","expedited_i %in% c(FALSE) & married <= 0.5 & percent_abawd <= 0.55 & HH_size_n > 5.5 & rawben_rel_max <= 0.120495897424089","rf",10,0.2,2,0.05,0,2,0,0,0,0.333
"4+","expedited_i %in% c(FALSE) & rawben_rel_max > 0.980551002395663 & percent_abawd <= 0.126984126984127 & count_divisible_by_100 > 1.5","rf",15,0.2,4,0.09,0,4,0,0,0,0.2
"4+","expedited_i %in% c(FALSE) & shelter_expenses_by_hh_size > 259.225 & utilities <= 598 & children_i %in% c(FALSE)","rf",10,0.2,5,0.12,0,5,0,0,0,0.167
"4+","expedited_i %in% c(FALSE) & unc_rawben_rel_max > 0.970677182163188 & utilities <= 526.5 & months_since_cert_n > 18","rf",15,0.2,6,0.14,0,6,0,0,0,0
"4+","expedited_i %in% c(FALSE) & utilities <= 598 & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 457.875","rf",30,0.2,8,0.19,0,8,0,0,0,0.111
"4+","expedited_i %in% c(FALSE) & utilities <= 974 & count_divisible_by_100 > 0.5 & unc_rawben_rel_max > 1.22154847550531 & months_since_cert_n <= 3.5","rf",10,0.2,6,0.14,1,5,0.167,0.004,0.008,0.167
"4+","expedited_i %in% c(TRUE) & HH_size_n > 6.5 & utilities > 304.5","rf",25,0.2,12,0.28,1,11,0.083,0.004,0.006,0.214
"4+","expedited_i %in% c(TRUE) & count_divisible_by_100 > 0.5 & months_since_cert_n > 6.5 & total_deductions_by_hh_size > 138.75","rf",10,0.2,3,0.07,0,3,0,0,0,0
"4+","expedited_i %in% c(TRUE) & medical_deductions <= 65 & total_deductions_by_hh_size > 237.45 & unc_rawben_rel_max <= 1.04127428596045","rf",25,0.2,19,0.45,0,19,0,0,0,0.136
"4+","expedited_i %in% c(TRUE) & medical_deductions <= 82.5 & months_since_cert_n > 13.5","rf",10,0.2,6,0.14,1,5,0.167,0.004,0.007,0.286
"4+","expedited_i %in% c(TRUE) & utilities > 902 & months_since_cert_n <= 7.5","rf",10,0.2,9,0.21,0,9,0,0,0,0.1
"4+","homeless %in% c(FALSE) & children_i %in% c(FALSE) & total_deductions_by_hh_size > 238.65","rf",15,0.2,5,0.12,1,4,0.2,0.004,0.002,0.429
"4+","homeless %in% c(FALSE) & children_i %in% c(FALSE) & total_deductions_by_hh_size > 238.65 & cat_elig > 0.5 & cat_elig <= 1.5","rf",10,0.2,5,0.12,1,4,0.2,0.004,0.002,0.429
