report_year,source,jurisdiction,page,variable,label_raw,label_norm,value_raw
2018,snap_options_2018.csv,Tennessee,,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,None
2018,snap_options_2018.csv,Tennessee,,cap,Combined Application Projects (CAPs),combined application projects caps,No
2018,snap_options_2018.csv,Tennessee,,,Electronic Case Files,electronic case files,Completely electronic files statewide
2018,snap_options_2018.csv,Tennessee,,,Online Application,online application,Apply & recertify
2018,snap_options_2018.csv,Tennessee,,,Online Case Management,online case management,View case information
2018,snap_options_2018.csv,Tennessee,,,Call Centers,call centers,"Respond to general inquiries, respond to application or case-specific inquiries, accept case changes, process changes, initial application intake, recertification application intake, & conduct interviews"
2018,snap_options_2018.csv,Tennessee,,,Mobile Technology,mobile technology,No
2018,snap_options_2018.csv,Texas,,program_admin,Program Administration,program administration,State-administered
2018,snap_options_2018.csv,Texas,,,SNAP Certification Workflow and Case Management,snap certification workflow and case management,Varies by project area
2018,snap_options_2018.csv,Texas,,,Joint Processing—Medicaid,joint processing medicaid,Joint application & processing
2018,snap_options_2018.csv,Texas,,,Joint Processing—TANF,joint processing tanf,Joint application & processing
2018,snap_options_2018.csv,Texas,,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2018,snap_options_2018.csv,Texas,,cert_periods,Simplified Reporting—Certification Length,simplified reporting certification length,6 months only
2018,snap_options_2018.csv,Texas,,,Income and Resource Alignment with Medicaid and TANF,income and resource alignment with medicaid and tanf,Income & resources
2018,snap_options_2018.csv,Texas,,self_employment,Treatment of Self-Employment Income,treatment of self employment income,Actual costs only
2018,snap_options_2018.csv,Texas,,,Simplified Homeless Housing Cost,simplified homeless housing cost,Yes
2018,snap_options_2018.csv,Texas,,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,Mandatory SUAs
2018,snap_options_2018.csv,Texas,,child_support,Treatment of Child Support Payments,treatment of child support payments,Child support income expense deduction
2018,snap_options_2018.csv,Texas,,child_support_disq,Child Support Related Disqualification,child support related disqualification,None
2018,snap_options_2018.csv,Texas,,comparable_disq,Comparable Disqualifications,comparable disqualifications,No
2018,snap_options_2018.csv,Texas,,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified ban: limiting circumstances in which the permanent DQ applies; & imposing a temporary DQ period
2018,snap_options_2018.csv,Texas,,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Regulatory minimum & entire household DQ
2018,snap_options_2018.csv,Texas,,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2018,snap_options_2018.csv,Texas,,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,No
2018,snap_options_2018.csv,Texas,,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,SMD
2018,snap_options_2018.csv,Texas,,cap,Combined Application Projects (CAPs),combined application projects caps,Modified CAP
2018,snap_options_2018.csv,Texas,,,Electronic Case Files,electronic case files,Completely electronic files statewide
2018,snap_options_2018.csv,Texas,,,Online Application,online application,Apply & recertify
2018,snap_options_2018.csv,Texas,,,Online Case Management,online case management,"View case information, report changes, & upload documents for verification"
2018,snap_options_2018.csv,Texas,,,Call Centers,call centers,"Respond to general inquiries, respond to application or case-specific inquiries, & accept case changes"
2018,snap_options_2018.csv,Texas,,,Mobile Technology,mobile technology,SMS messaging and mobile app SNAP State Options Report • 79
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,program_admin,Program Administration,program administration,State administered
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,cert_periods,Certification Periods for Households With Simplified Reporting Requirements,certification periods for households with simplified reporting requirements,12 months only
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,self_employment,Treatment of Self-Employment Income,treatment of self employment income,Another method
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,suas,SUAs,suas,Mandatory SUAs
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,ineligible_pre_prwora,Treatment of Income and Deduction of Ineligible Noncitizens: Pre-PRWORA,treatment of income and deduction of ineligible noncitizens pre prwora,Count all but a prorated share
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,ineligible_post_prwora,Treatment of Income and Deduction of Ineligible Noncitizens: Post-PRWORA,treatment of income and deduction of ineligible noncitizens post prwora,Count all but a prorated share
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,child_support,Treatment of Child Support Payments,treatment of child support payments,Child support income expense deduction
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,child_support_disq,Child-Support-Related Disqualifications,child support related disqualifications,None
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,comparable_disq,Comparable Disqualification,comparable disqualification,No comparable disqualifications
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified ban
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Minimum disqualification periods only
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,No ABAWD time limit waiver
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,No use of discretionary exemptions
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,bbce,BBCE,bbce,BBCE
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,tba,TBA,tba,No TBA
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,demonstrations,Demonstrations for Individuals Who Are Elderly and/or Have a Disability,demonstrations for individuals who are elderly and or have a disability,SMD and ESAP
2023,snap_stateOptionsReport_2023.pdf,Alabama,30,cap,CAP,cap,No CAP
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,program_admin,Program Administration,program administration,State administered
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,cert_periods,Certification Periods for Households With Simplified Reporting Requirements,certification periods for households with simplified reporting requirements,4 to 24 months
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,self_employment,Treatment of Self-Employment Income,treatment of self employment income,Another method
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,suas,SUAs,suas,Mandatory SUAs
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,ineligible_pre_prwora,Treatment of Income and Deduction of Ineligible Noncitizens: Pre-PRWORA,treatment of income and deduction of ineligible noncitizens pre prwora,Count all but a prorated share
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,ineligible_post_prwora,Treatment of Income and Deduction of Ineligible Noncitizens: Post-PRWORA,treatment of income and deduction of ineligible noncitizens post prwora,Count all but a prorated share
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,child_support,Treatment of Child Support Payments,treatment of child support payments,Child support income expense deduction
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,child_support_disq,Child-Support-Related Disqualifications,child support related disqualifications,None
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,comparable_disq,Comparable Disqualification,comparable disqualification,Comparable disqualifications
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified ban
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Minimum disqualification periods only
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Statewide ABAWD time limit waiver
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,No use of discretionary exemptions
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,bbce,BBCE,bbce,No BBCE
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,tba,TBA,tba,No TBA
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,demonstrations,Demonstrations for Individuals Who Are Elderly and/or Have a Disability,demonstrations for individuals who are elderly and or have a disability,No SMD or ESAP
2023,snap_stateOptionsReport_2023.pdf,Alaska,31,cap,CAP,cap,No CAP
2023,snap_stateOptionsReport_2023.pdf,Arizona,32,program_admin,Program Administration,program administration,State administered
2023,snap_stateOptionsReport_2023.pdf,Arizona,32,reporting,Reporting Requirements,reporting requirements,Simplified and change reporting
